id,category,subtopic,difficulty,grade_range,question,choice1,choice2,choice3,choice4,answer_index,answer_text,explanation
C191,civics,基礎発展,basic,J1/J2/J3,リユースの説明として最も適切なものを選びなさい。,くり返し使うこと,輸入品を買いやすくなることがある,人々が安心して暮らせるよう支えること,国境をこえて助け合うこと,0,くり返し使うこと,リユースとは、くり返し使うことことです。
C192,civics,基礎発展,basic,J1/J2/J3,リデュースの説明として最も適切なものを選びなさい。,国民が刑事裁判に参加する制度,地方公共団体が行う仕事の一つ,ごみを減らすこと,地方公共団体が行う仕事の一つ,2,ごみを減らすこと,リデュースとは、ごみを減らすことことです。
C193,civics,基礎発展,basic,J1/J2/J3,地球市民の説明として最も適切なものを選びなさい。,輸入品を買いやすくなることがある,収入が支出を上回ること,地球規模の課題を自分ごととして考える立場,地方公共団体が行う仕事の一つ,2,地球規模の課題を自分ごととして考える立場,地球市民とは、地球規模の課題を自分ごととして考える立場ことです。
C194,civics,基礎発展,basic,J1/J2/J3,国際協力の説明として最も適切なものを選びなさい。,自分の行動の結果を引き受けること,代金を受け取った証拠となる書類,国境をこえて助け合うこと,輸入品を買いやすくなることがある,2,国境をこえて助け合うこと,国際協力とは、国境をこえて助け合うことことです。
C195,civics,基礎発展,basic,J1/J2/J3,公正の説明として最も適切なものを選びなさい。,だれに対してもえこひいきしないこと,人として認められる自由や利益,かたよりなく公平であること,収入が支出を上回ること,2,かたよりなく公平であること,公正とは、かたよりなく公平であることことです。
C196,civics,基礎発展,basic,J1/J2/J3,公平の説明として最も適切なものを選びなさい。,国境をこえて助け合うこと,だれに対してもえこひいきしないこと,多数決でも少数の意見を無視しない考え,要望を申し出ること,1,だれに対してもえこひいきしないこと,公平とは、だれに対してもえこひいきしないことことです。
C197,civics,基礎発展,basic,J1/J2/J3,差別の説明として最も適切なものを選びなさい。,外国のお金と交換すること,正当な理由なく不利にあつかうこと,行政による支援,収入が支出を上回ること,1,正当な理由なく不利にあつかうこと,差別とは、正当な理由なく不利にあつかうことことです。
C198,civics,基礎発展,basic,J1/J2/J3,人権侵害の説明として最も適切なものを選びなさい。,人権を傷つけること,輸出に有利になることがある,地域や人どうしで助け合うこと,代金を受け取った証拠となる書類,0,人権を傷つけること,人権侵害とは、人権を傷つけることことです。
C199,civics,基礎発展,basic,J1/J2/J3,表現の自由の説明として最も適切なものを選びなさい。,外国のお金と交換すること,考えや意見を表す自由,災害で困っている人を助ける活動,一つの企業が市場を支配すること,1,考えや意見を表す自由,表現の自由とは、考えや意見を表す自由ことです。
C200,civics,基礎発展,basic,J1/J2/J3,信教の自由の説明として最も適切なものを選びなさい。,SDGsの日本語名,宗教を信じる自由,公正な競争を守る機関,かたよりなく公平であること,1,宗教を信じる自由,信教の自由とは、宗教を信じる自由ことです。
